,condition_concept_id,chi2,p_value
4283,316427,1.1342993421508298,0.28686013595609905
4494,37310595,1.1342993421508298,0.28686013595609905
6761,46272381,1.1342993421508298,0.28686013595609905
5385,4059585,1.1342993421508298,0.28686013595609905
5008,79884,1.1342993421508298,0.28686013595609905
4962,440140,1.1342993421508298,0.28686013595609905
3971,4206338,1.1342993421508298,0.28686013595609905
5937,201625,1.1342993421508298,0.28686013595609905
954,4097159,1.129245511649654,0.28793632982588513
2247,75954,1.1271782770769592,0.2883780187281747
4523,40479575,1.1271782770769592,0.2883780187281747
3037,4136700,1.1271782770769592,0.2883780187281747
4072,4134181,1.1271782770769592,0.2883780187281747
1526,36712753,1.1206177907466013,0.28978546651173764
2255,4175786,1.1206177907466013,0.28978546651173764
1175,381035,1.1171960123126206,0.29052302710051786
2423,73300,1.1167187226703694,0.29062609645872395
4517,4237458,1.11590928024057,0.29080099990044783
707,4200286,1.11590928024057,0.29080099990044783
2481,4279553,1.11590928024057,0.29080099990044783
2438,4175807,1.11590928024057,0.29080099990044783
3684,75043,1.11590928024057,0.29080099990044783
2992,35615135,1.11590928024057,0.29080099990044783
2534,197039,1.11590928024057,0.29080099990044783
988,4173943,1.11590928024057,0.29080099990044783
548,46272242,1.1150911114344766,0.2909779253809246
345,4248728,1.114926043514596,0.29101363725196094
1655,433527,1.1138109749039575,0.29125502499994504
4598,4047784,1.1138109749039575,0.29125502499994504
1261,372929,1.1138109749039575,0.29125502499994504
2747,4095592,1.1138109749039575,0.29125502499994504
1336,137858,1.1138027820980958,0.29125679950684047
420,4067313,1.112686985734834,0.2914986024751044
49,435839,1.1106837153038707,0.2919333722990656
2356,4069651,1.1086308252150898,0.29237977048142794
1525,45757072,1.1086308252150898,0.29237977048142794
1906,375077,1.1086308252150898,0.29237977048142794
3808,376425,1.1086308252150898,0.29237977048142794
3504,43021254,1.1086308252150898,0.29237977048142794
5510,4111413,1.1086308252150898,0.29237977048142794
1725,433196,1.1077650745185934,0.2925682881824063
882,4182562,1.1038389046394212,0.2934251661675432
2734,439928,1.0995802069844998,0.29435824977469427
1043,40487064,1.0995802069844998,0.29435824977469427
2713,372925,1.091963867083051,0.2960364887352087
990,37118660,1.090626524877351,0.296332432911007
474,199074,1.0894767107529035,0.2965871819204178
807,376115,1.089230299659296,0.2966418124987169
2224,4216708,1.0877171742853886,0.296977563247081
3435,43530648,1.0864444184984987,0.2972603556108271
3216,37116630,1.0857447390576034,0.2974159639711723
3475,381009,1.0857447390576034,0.2974159639711723
2889,40491988,1.0857447390576034,0.2974159639711723
2936,4099651,1.083937675381514,0.2978183382765911
437,46270564,1.0825637450378174,0.29812473592863487
584,4305500,1.0808880247611743,0.29849898372936307
3882,4328356,1.0790778294370067,0.29890394344894683
593,4008556,1.0790778294370067,0.29890394344894683
3960,256646,1.0790778294370067,0.29890394344894683
1369,4136228,1.0772390974621935,0.2993160107408035
4104,4208200,1.075970626217076,0.29960070636263814
1123,437677,1.0746075565301767,0.2999070222284683
227,4155909,1.0731022947289492,0.30024576085441823
366,140803,1.0726772714655093,0.3003414957263908
2598,194393,1.0716426993336936,0.3005746935473489
3247,4263898,1.0711410859435093,0.3006878437202406
4119,435149,1.0711410859435093,0.3006878437202406
475,378756,1.0711364368719358,0.3006888926794583
2934,4182370,1.0710808228904831,0.30070144109842967
4665,4234083,1.0684530181823033,0.30129513393155005
3070,375283,1.0684005919649757,0.3013069938108427
3907,199754,1.0684005919649757,0.3013069938108427
720,4089462,1.067561124948363,0.3014969803751698
2116,4058370,1.0625360641937867,0.3026374794517276
279,4115170,1.0623697609808846,0.30267531910444156
1768,433681,1.058881371742232,0.30347045681016627
732,4107655,1.0566687103040127,0.3039762064323456
1536,320746,1.0536994615004653,0.3046566035257033
1143,45757591,1.0522246711698477,0.30499528093742523
1237,4110948,1.051852065293513,0.30508092489953165
2508,81426,1.051852065293513,0.30508092489953165
2019,4152376,1.051852065293513,0.30508092489953165
3030,439235,1.051852065293513,0.30508092489953165
739,4172970,1.0518406720171642,0.30508354414984473
1555,4078384,1.0468556883946343,0.30623236303348783
344,4124693,1.0457571255619258,0.30648628659829213
1068,444211,1.0457571255619258,0.30648628659829213
1966,374643,1.04544393555655,0.3065587278247984
4205,316135,1.04544393555655,0.3065587278247984
665,439846,1.0421988051113393,0.3073106388834645
403,198400,1.0409508285362619,0.3076004374321862
2997,4313828,1.040307766931077,0.3077499042717108
1614,4247238,1.0379791942231755,0.3082919240201616
540,319835,1.0370286364772423,0.30851354078436194
2949,78474,1.029657987458108,0.31023901011079913
2105,45757305,1.0256124568876177,0.3111914078104332
3697,80802,1.0256124568876177,0.3111914078104332
5042,40479572,1.0256124568876177,0.3111914078104332
1468,441172,1.0256124568876177,0.3111914078104332
4710,4169580,1.0256124568876177,0.3111914078104332
1922,4106678,1.0256124568876177,0.3111914078104332
4186,4050834,1.0256124568876177,0.3111914078104332
3234,4213865,1.0256124568876177,0.3111914078104332
6740,45766782,1.0256124568876177,0.3111914078104332
1738,4106504,1.0256124568876177,0.3111914078104332
2968,45757770,1.0256124568876177,0.3111914078104332
2250,312939,1.0256124568876177,0.3111914078104332
4413,374032,1.0256124568876177,0.3111914078104332
5007,40490403,1.0256124568876177,0.3111914078104332
6357,4140154,1.0256124568876177,0.3111914078104332
3942,77067,1.0256124568876177,0.3111914078104332
4712,380113,1.0256124568876177,0.3111914078104332
6042,376394,1.0256124568876177,0.3111914078104332
3976,40480081,1.0256124568876177,0.3111914078104332
4822,375290,1.0256124568876177,0.3111914078104332
4476,444434,1.0256124568876177,0.3111914078104332
496,4208264,1.0233261624461945,0.3117313312767695
2436,381551,1.0231615395034641,0.3117702551703413
1603,196463,1.0231615395034641,0.3117702551703413
1527,4241530,1.0199248833361079,0.31253682769222024
1452,376647,1.0191954674209067,0.3127099225651091
3678,40481861,1.0191954674209067,0.3127099225651091
2880,4166058,1.018202886471232,0.31294566910884486
2183,372903,1.0170727629016951,0.3132143657056257
3122,437489,1.0157670575247022,0.31352518354896475
2414,4345578,1.0067806209755727,0.3156753398306612
4533,4170637,1.0034509536508414,0.3164769164511101
4848,4151509,1.0034509536508414,0.3164769164511101
2117,439014,1.0034509536508414,0.3164769164511101
5323,44784134,1.0034509536508414,0.3164769164511101
6718,42536868,1.0034509536508414,0.3164769164511101
3602,4028998,1.0034509536508414,0.3164769164511101
3739,76914,1.0034509536508414,0.3164769164511101
723,321042,1.0033355970860636,0.31650473488690944
120,4134121,1.0029882861531658,0.31658850886755996
4917,434893,0.9959206598437585,0.3182996061917455
4416,4148091,0.9959206598437585,0.3182996061917455
6577,258787,0.9959206598437585,0.3182996061917455
3344,259852,0.9959206598437585,0.3182996061917455
6948,4062388,0.9959206598437585,0.3182996061917455
5227,4057494,0.9959206598437585,0.3182996061917455
5398,434638,0.9959206598437585,0.3182996061917455
7303,4155186,0.9959206598437585,0.3182996061917455
2888,438460,0.9959206598437585,0.3182996061917455
6646,4049520,0.9959206598437585,0.3182996061917455
3028,132943,0.9959206598437585,0.3182996061917455
6711,374642,0.9959206598437585,0.3182996061917455
6710,442799,0.9959206598437585,0.3182996061917455
3855,443709,0.9959206598437585,0.3182996061917455
5861,40490409,0.9959206598437585,0.3182996061917455
4130,4138484,0.9959206598437585,0.3182996061917455
4746,4135091,0.9959206598437585,0.3182996061917455
5070,4146942,0.9959206598437585,0.3182996061917455
2513,45769352,0.9959206598437585,0.3182996061917455
3045,195598,0.9959206598437585,0.3182996061917455
5438,4045976,0.9959206598437585,0.3182996061917455
7032,135923,0.9959206598437585,0.3182996061917455
4305,193437,0.9959206598437585,0.3182996061917455
5541,138501,0.9959206598437585,0.3182996061917455
6188,4056343,0.9959206598437585,0.3182996061917455
3866,132850,0.9959206598437585,0.3182996061917455
3703,4302770,0.9959206598437585,0.3182996061917455
5724,432725,0.9959206598437585,0.3182996061917455
6570,30683,0.9959206598437585,0.3182996061917455
6743,438783,0.9959206598437585,0.3182996061917455
6737,4226354,0.9959206598437585,0.3182996061917455
7049,437798,0.9959206598437585,0.3182996061917455
5459,4003177,0.9959206598437585,0.3182996061917455
5828,45766894,0.9959206598437585,0.3182996061917455
1585,199856,0.9952646070690173,0.3184590537318476
1207,79917,0.9935136745742585,0.3188851154432297
984,372912,0.9915567871713484,0.3193621795646254
3747,432890,0.9881280521561085,0.32020032566886925
2732,434891,0.9881280521561085,0.32020032566886925
1684,374649,0.9870461985735426,0.3204653825335273
3666,46269823,0.9870461985735426,0.3204653825335273
3627,37208309,0.9853105090184703,0.3208912344025482
375,4145825,0.9845114566284896,0.3210875325249892
1085,4168686,0.9828069829463213,0.3215067884677778
1686,40483262,0.9828069829463213,0.3215067884677778
2561,46273239,0.980759657168857,0.3220113309890967
2185,138519,0.9801023876338508,0.3221735296136075
1830,4204991,0.9777608136354596,0.3227522511383693
2420,4083556,0.9770749492993204,0.3229220225514867
1524,45757804,0.9763350159829673,0.32310530976539475
2146,4304798,0.9763350159829673,0.32310530976539475
1496,436075,0.9759610002188955,0.3231980086042293
2501,4130017,0.9710594792282989,0.3244160899270974
2896,4179675,0.9710594792282989,0.3244160899270974
335,442108,0.9705358504894583,0.3245465756968788
827,40483292,0.9694413900862867,0.32481953410777786
1332,4155033,0.968181312737932,0.3251341734272352
1761,4096313,0.9657716136173164,0.3257369950576031
2853,193688,0.9657716136173164,0.3257369950576031
2421,134442,0.9641355033559483,0.32614713541131496
804,4306292,0.9635142997711865,0.3263030378973755
2231,375551,0.9611954567148011,0.32688586701765077
3424,4263879,0.9591516027282114,0.3274007234639135
4139,200970,0.9591516027282114,0.3274007234639135
5303,4184109,0.9591516027282114,0.3274007234639135
2013,4143024,0.9587754658651322,0.32749559122169475
1178,4061735,0.9554160875889175,0.32834449974305546
1648,75347,0.9501131099737221,0.329690507815574
181,764123,0.9492024336690734,0.3299223940660123
1414,193020,0.9490543110947885,0.3299601311407816
2393,4117689,0.9457020181213281,0.3308157298499789
1277,78272,0.9443529394760453,0.331160885557212
2649,4344387,0.9406641970084388,0.3321070857079237
3131,4049659,0.9330040356512855,0.33408354298327136
3113,36712807,0.9330040356512855,0.33408354298327136
3701,441321,0.9330040356512855,0.33408354298327136
292,42537729,0.9326684270561679,0.33417049459315085
266,4068847,0.9325046419650509,0.3342129400556483
747,435510,0.932412433441477,0.33423683937710036
1265,4177206,0.9306005009374667,0.33470693389134765
3864,4328804,0.9295598347695972,0.3349773278598029
4365,200451,0.9295598347695972,0.3349773278598029
4351,441500,0.9295598347695972,0.3349773278598029
4638,4268775,0.9295598347695972,0.3349773278598029
5411,377539,0.9295598347695972,0.3349773278598029
3052,4088051,0.9295598347695972,0.3349773278598029
3478,4205383,0.9295598347695972,0.3349773278598029
5158,434512,0.9295598347695972,0.3349773278598029
3862,4099792,0.9295598347695972,0.3349773278598029
4318,373201,0.9295598347695972,0.3349773278598029
3552,133278,0.9295598347695972,0.3349773278598029
3371,4194891,0.9295598347695972,0.3349773278598029
1484,253790,0.9295598347695972,0.3349773278598029
5823,4347166,0.9295598347695972,0.3349773278598029
2750,46270366,0.9295598347695972,0.3349773278598029
3380,434203,0.9295598347695972,0.3349773278598029
6160,199767,0.9295598347695972,0.3349773278598029
6220,195212,0.9295598347695972,0.3349773278598029
5840,4144328,0.9291026311701023,0.3350962144122322
3249,434316,0.9291026311701023,0.3350962144122322
3836,4177069,0.9291026311701023,0.3350962144122322
5164,195009,0.9291026311701023,0.3350962144122322
4356,36713238,0.9291026311701023,0.3350962144122322
3331,40481757,0.9291026311701023,0.3350962144122322
3695,194091,0.9291026311701023,0.3350962144122322
2434,434943,0.9291026311701023,0.3350962144122322
750,4122116,0.9291026311701023,0.3350962144122322
5331,23731,0.9291026311701023,0.3350962144122322
3106,200054,0.9291026311701023,0.3350962144122322
2321,260754,0.9291026311701023,0.3350962144122322
879,4110961,0.9286698726379043,0.3352087965150642
1611,4066824,0.9272942312197948,0.3355670057971457
2560,4029776,0.9253618637515764,0.33607104916999453
50,442013,0.9243567270523343,0.33633363225670093
1867,4051605,0.9243567270523343,0.33633363225670093
2292,44784454,0.9237964231507342,0.33648012599531163
6163,42537633,0.9234629598711679,0.33656735190437254
5097,437754,0.9234629598711679,0.33656735190437254
7072,44782781,0.9234629598711679,0.33656735190437254
3789,4217075,0.9234629598711679,0.33656735190437254
7098,4166907,0.9234629598711679,0.33656735190437254
6779,46269863,0.9234629598711679,0.33656735190437254
4115,441415,0.9234629598711679,0.33656735190437254
6695,197932,0.9234629598711679,0.33656735190437254
5064,4016358,0.9234629598711679,0.33656735190437254
5532,4045737,0.9234629598711679,0.33656735190437254
6985,4228112,0.9234629598711679,0.33656735190437254
6211,4056690,0.9234629598711679,0.33656735190437254
6471,4006600,0.9234629598711679,0.33656735190437254
5776,4117572,0.9234629598711679,0.33656735190437254
4067,373175,0.9234629598711679,0.33656735190437254
6526,374623,0.9234629598711679,0.33656735190437254
5529,4296627,0.9234629598711679,0.33656735190437254
6119,4191592,0.9234629598711679,0.33656735190437254
4128,435903,0.9234629598711679,0.33656735190437254
4628,4098618,0.9234629598711679,0.33656735190437254
4825,74737,0.9234629598711679,0.33656735190437254
6811,440999,0.9234629598711679,0.33656735190437254
7648,45757764,0.9234629598711679,0.33656735190437254
5161,4041682,0.9234629598711679,0.33656735190437254
4411,4156803,0.9234629598711679,0.33656735190437254
3965,4267274,0.9234629598711679,0.33656735190437254
2176,438778,0.9234629598711679,0.33656735190437254
4723,42537576,0.9234629598711679,0.33656735190437254
6536,42536393,0.9234629598711679,0.33656735190437254
7136,434354,0.9234629598711679,0.33656735190437254
3589,40481842,0.9234629598711679,0.33656735190437254
5271,4077904,0.9234629598711679,0.33656735190437254
6331,435514,0.9234629598711679,0.33656735190437254
5173,4117771,0.9234629598711679,0.33656735190437254
6606,4087800,0.9234629598711679,0.33656735190437254
6008,4297185,0.9234629598711679,0.33656735190437254
4296,440085,0.9234629598711679,0.33656735190437254
4298,759836,0.9234629598711679,0.33656735190437254
5193,432843,0.9234629598711679,0.33656735190437254
4329,436072,0.9234629598711679,0.33656735190437254
6837,37016193,0.9234629598711679,0.33656735190437254
5157,4280580,0.9234629598711679,0.33656735190437254
5457,44782754,0.9234629598711679,0.33656735190437254
3880,254320,0.9234629598711679,0.33656735190437254
3647,4261830,0.9234629598711679,0.33656735190437254
6683,36717277,0.9234629598711679,0.33656735190437254
5020,4039212,0.9234629598711679,0.33656735190437254
5016,4337263,0.9234629598711679,0.33656735190437254
5946,4099178,0.9234629598711679,0.33656735190437254
3724,372547,0.9234629598711679,0.33656735190437254
4375,36715681,0.9234629598711679,0.33656735190437254
4958,4153362,0.9234629598711679,0.33656735190437254
1219,435517,0.9208986539112617,0.3372391256850539
1229,438531,0.9111599865070397,0.33980682740947427
3187,4030040,0.9110785149300407,0.3398284188464016
